row_idx,absa_overall_sentiment,fw_overall_sentiment,absa_overall_emotion,fw_overall_emotion,absa_triplets_n,fw_triplets_n,triplet_term_sent_precision,triplet_term_sent_recall,triplet_term_sent_f1,fw_status_code,fw_error
735,Negative,Negative,Anger,Sadness,1,1,1.0,1.0,1.0,200,
736,Negative,Negative,Sadness,Anger,1,1,0.0,0.0,0.0,200,
737,Neutral,Negative,Happy,Sadness,2,2,1.0,1.0,1.0,200,
738,Negative,Negative,Sadness,Sadness,2,1,0.0,0.0,0.0,200,
739,Neutral,Negative,Sadness,Anger,2,2,0.0,0.0,0.0,200,
740,Negative,Negative,Anger,Anger,1,1,1.0,1.0,1.0,200,
741,Negative,Negative,Sadness,Sadness,1,1,1.0,1.0,1.0,200,
742,Negative,Negative,Sadness,Anger,1,3,0.0,0.0,0.0,200,
743,Negative,Negative,Anger,Sadness,1,2,0.0,0.0,0.0,200,
744,Negative,Negative,Sadness,Sadness,1,1,0.0,0.0,0.0,200,
745,Negative,Negative,Anger,Anger,1,1,1.0,1.0,1.0,200,
746,Negative,Negative,Anger,Anger,1,1,1.0,1.0,1.0,200,
747,Neutral,Positive,Happy,Happy,1,2,0.0,0.0,0.0,200,
748,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
749,Neutral,Negative,Love,Sadness,2,2,0.0,0.0,0.0,200,
750,Neutral,Negative,Sadness,Anger,2,2,0.0,0.0,0.0,200,
751,Positive,Neutral,Happy,Sadness,2,2,0.5,0.5,0.5,200,
752,Positive,Positive,Happy,Happy,2,1,0.0,0.0,0.0,200,
753,Positive,Positive,Happy,Happy,2,1,0.0,0.0,0.0,200,
754,Neutral,Positive,Sadness,Happy,2,2,0.0,0.0,0.0,200,
755,Negative,Negative,Anger,Anger,2,1,1.0,0.5,0.6666666666666666,200,
756,Positive,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
757,Positive,Positive,Happy,Happy,2,1,0.0,0.0,0.0,200,
758,Negative,Negative,Anger,Anger,1,1,1.0,1.0,1.0,200,
759,Negative,Negative,Anger,Anger,1,2,0.0,0.0,0.0,200,
760,Negative,Negative,Sadness,Sadness,1,1,1.0,1.0,1.0,200,
761,Negative,Negative,Anger,Anger,1,2,0.0,0.0,0.0,200,
762,Negative,Negative,Anger,Anger,1,2,1.0,1.0,1.0,200,
763,Negative,Negative,Sadness,Anger,1,2,0.0,0.0,0.0,200,
764,Positive,Positive,Happy,Happy,1,1,1.0,1.0,1.0,200,
765,Negative,Negative,Anger,Sadness,1,2,0.0,0.0,0.0,200,
766,Negative,Positive,Anger,Happy,1,2,0.5,1.0,0.6666666666666666,200,
767,Positive,Positive,Happy,Happy,2,1,0.0,0.0,0.0,200,
768,Neutral,Negative,Happy,Anger,2,1,0.0,0.0,0.0,200,
769,Neutral,Neutral,Happy,Happy,2,2,1.0,1.0,1.0,200,
770,Negative,Negative,Anger,Sadness,2,2,0.0,0.0,0.0,200,
771,Positive,Negative,Happy,Sadness,2,2,1.0,1.0,1.0,200,
772,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
773,Negative,Negative,Anger,Sadness,1,1,1.0,1.0,1.0,200,
774,Positive,Neutral,Happy,Happy,1,2,0.5,1.0,0.6666666666666666,200,
775,Negative,Negative,Sadness,Sadness,1,1,1.0,1.0,1.0,200,
776,Negative,Negative,Anger,Anger,1,2,0.5,1.0,0.6666666666666666,200,
777,Negative,Negative,Anger,Anger,1,1,0.0,0.0,0.0,200,
778,Positive,Positive,Happy,Happy,1,1,0.0,0.0,0.0,200,
779,Negative,Negative,Anger,Anger,1,1,1.0,1.0,1.0,200,
780,Negative,Negative,Anger,Anger,1,2,0.0,0.0,0.0,200,
781,Negative,Negative,Anger,Anger,1,2,1.0,1.0,1.0,200,
782,Positive,Negative,Happy,Anger,2,2,0.0,0.0,0.0,200,
783,Negative,Positive,Anger,Happy,2,2,1.0,1.0,1.0,200,
784,Positive,Positive,Happy,Happy,2,1,1.0,0.5,0.6666666666666666,200,
785,Negative,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
786,Neutral,Negative,Sadness,Anger,2,2,1.0,1.0,1.0,200,
787,Neutral,Neutral,Happy,Happy,2,3,0.3333333333333333,0.5,0.4,200,
788,Positive,Positive,Happy,Happy,2,2,0.0,0.0,0.0,200,
789,Neutral,Neutral,Happy,Sadness,2,2,1.0,1.0,1.0,200,
790,Neutral,Negative,Anger,Sadness,2,1,0.0,0.0,0.0,200,
791,Neutral,Positive,Happy,Anger,2,2,1.0,1.0,1.0,200,
792,Negative,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
793,Neutral,Negative,Happy,Sadness,2,2,0.5,0.5,0.5,200,
794,Positive,Negative,Happy,Sadness,2,2,0.5,0.5,0.5,200,
795,Positive,Negative,Happy,Sadness,2,2,0.5,0.5,0.5,200,
796,Neutral,Neutral,Happy,Anger,2,2,0.5,0.5,0.5,200,
797,Negative,Negative,Anger,Sadness,2,2,0.5,0.5,0.5,200,
798,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
799,Neutral,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
800,Negative,Negative,Anger,Anger,2,3,0.6666666666666666,1.0,0.8,200,
801,Positive,Neutral,Happy,Happy,2,2,0.5,0.5,0.5,200,
802,Positive,Negative,Happy,Anger,2,4,0.0,0.0,0.0,200,
803,Negative,Negative,Anger,Anger,1,1,0.0,0.0,0.0,200,
804,Negative,Negative,Anger,Anger,1,1,0.0,0.0,0.0,200,
805,Negative,Negative,Anger,Anger,1,2,0.0,0.0,0.0,200,
806,Negative,Negative,Anger,Anger,1,1,1.0,1.0,1.0,200,
807,Negative,Negative,Anger,Anger,1,2,0.0,0.0,0.0,200,
808,Negative,Negative,Sadness,Sadness,2,1,0.0,0.0,0.0,200,
809,Negative,Negative,Anger,Anger,2,1,1.0,0.5,0.6666666666666666,200,
810,Negative,Negative,Anger,Sadness,2,2,0.5,0.5,0.5,200,
811,Negative,Negative,Anger,Anger,1,2,1.0,1.0,1.0,200,
812,Negative,Negative,Sadness,Sadness,1,1,0.0,0.0,0.0,200,
813,Positive,Positive,Happy,Happy,2,3,0.3333333333333333,0.5,0.4,200,
814,Negative,Negative,Anger,Anger,1,2,1.0,1.0,1.0,200,
815,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
816,Neutral,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
817,Negative,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
818,Neutral,Negative,Sadness,Anger,2,2,1.0,1.0,1.0,200,
819,Positive,Positive,Happy,Happy,2,1,1.0,0.5,0.6666666666666666,200,
820,Negative,Negative,Anger,Anger,1,1,0.0,0.0,0.0,200,
821,Neutral,Negative,Happy,Anger,2,2,0.5,0.5,0.5,200,
822,Neutral,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
823,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
824,Positive,Negative,Happy,Anger,2,3,0.0,0.0,0.0,200,
825,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
826,Neutral,Negative,Happy,Anger,2,2,1.0,1.0,1.0,200,
827,Neutral,Negative,Happy,Sadness,2,2,0.0,0.0,0.0,200,
828,Positive,Negative,Happy,Sadness,2,1,0.0,0.0,0.0,200,
829,Negative,Negative,Anger,Anger,2,3,0.5,0.5,0.5,200,
830,Neutral,Neutral,Fear,Sadness,2,2,0.0,0.0,0.0,200,
831,Negative,Negative,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
832,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
833,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
834,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
835,Positive,Neutral,Happy,Happy,2,2,1.0,1.0,1.0,200,
836,Neutral,Negative,Happy,Sadness,2,2,1.0,1.0,1.0,200,
837,Neutral,Negative,Anger,Sadness,2,2,0.5,0.5,0.5,200,
838,Positive,Positive,Happy,Happy,2,3,0.0,0.0,0.0,200,
839,Neutral,Neutral,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
840,Negative,Negative,Sadness,Sadness,2,3,0.6666666666666666,1.0,0.8,200,
841,Positive,Negative,Happy,Sadness,2,2,1.0,1.0,1.0,200,
842,Positive,Negative,Happy,Anger,2,2,0.0,0.0,0.0,200,
843,Neutral,Negative,Happy,Sadness,2,1,1.0,0.5,0.6666666666666666,200,
844,Negative,Negative,Anger,Anger,1,1,0.0,0.0,0.0,200,
845,Positive,Positive,Happy,Love,1,1,1.0,1.0,1.0,200,
846,Neutral,Negative,Sadness,Anger,2,3,0.0,0.0,0.0,200,
847,Neutral,Negative,Anger,Sadness,2,2,0.0,0.0,0.0,200,
848,Positive,Positive,Happy,Happy,1,1,1.0,1.0,1.0,200,
849,Negative,Negative,Anger,Anger,1,1,0.0,0.0,0.0,200,
850,Negative,Negative,Sadness,Anger,2,1,1.0,0.5,0.6666666666666666,200,
851,Positive,Positive,Love,Love,2,1,0.0,0.0,0.0,200,
852,Negative,Negative,Anger,Anger,1,2,0.5,1.0,0.6666666666666666,200,
853,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
854,Positive,Negative,Happy,Anger,2,2,1.0,1.0,1.0,200,
855,Neutral,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
856,Neutral,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
857,Positive,Positive,Happy,Happy,2,2,0.0,0.0,0.0,200,
858,Positive,Positive,Happy,Happy,2,2,0.0,0.0,0.0,200,
859,Neutral,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
860,Negative,Negative,Sadness,Anger,1,3,0.3333333333333333,1.0,0.5,200,
861,Positive,Neutral,Happy,Happy,2,2,0.0,0.0,0.0,200,
862,Positive,Neutral,Happy,Happy,2,2,0.0,0.0,0.0,200,
863,Positive,Positive,Happy,Happy,3,2,0.5,0.5,0.5,200,
864,Neutral,Positive,Sadness,Happy,2,2,0.5,0.5,0.5,200,
865,Positive,Negative,Sadness,Anger,2,2,0.0,0.0,0.0,200,
866,Positive,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
867,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
868,Neutral,Neutral,Happy,Sadness,2,2,1.0,1.0,1.0,200,
869,Negative,Negative,Sadness,Sadness,2,2,0.5,0.5,0.5,200,
870,Negative,Negative,Sadness,Sadness,2,3,0.5,0.5,0.5,200,
871,Positive,Positive,Happy,Happy,2,3,0.0,0.0,0.0,200,
872,Neutral,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
873,Negative,Negative,Anger,Anger,2,3,0.3333333333333333,0.5,0.4,200,
874,Negative,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
875,Neutral,Negative,Sadness,Anger,2,2,1.0,1.0,1.0,200,
876,Negative,Neutral,Sadness,Sadness,2,2,0.5,0.5,0.5,200,
877,Negative,Negative,Anger,Anger,2,1,1.0,0.5,0.6666666666666666,200,
878,Negative,Negative,Anger,Anger,2,1,1.0,0.5,0.6666666666666666,200,
879,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
880,Negative,Negative,Anger,Anger,2,3,0.0,0.0,0.0,200,
881,Neutral,Negative,Sadness,Sadness,2,1,0.0,0.0,0.0,200,
882,Negative,Negative,Anger,Sadness,2,2,0.0,0.0,0.0,200,
883,Positive,Negative,Happy,Anger,2,2,0.0,0.0,0.0,200,
884,Negative,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
885,Negative,Negative,Anger,Sadness,3,2,1.0,0.5,0.6666666666666666,200,
886,Negative,Positive,Anger,Happy,2,1,0.0,0.0,0.0,200,
887,Positive,Negative,Happy,Anger,2,2,0.0,0.0,0.0,200,
888,Neutral,Negative,Sadness,Anger,2,2,0.5,0.5,0.5,200,
889,Neutral,Positive,Sadness,Happy,2,1,0.0,0.0,0.0,200,
890,Negative,Negative,Anger,Anger,2,1,0.0,0.0,0.0,200,
891,Neutral,Negative,Happy,Anger,2,2,0.0,0.0,0.0,200,
892,Negative,Negative,Anger,Anger,1,1,1.0,1.0,1.0,200,
893,Negative,Positive,Anger,Happy,2,2,0.0,0.0,0.0,200,
894,Negative,Negative,Anger,Sadness,2,3,0.0,0.0,0.0,200,
895,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
896,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
897,Negative,Negative,Sadness,Sadness,1,1,1.0,1.0,1.0,200,
898,Positive,Positive,Happy,Happy,2,3,0.3333333333333333,0.5,0.4,200,
899,Negative,Negative,Anger,Sadness,2,2,0.0,0.0,0.0,200,
900,Negative,Negative,Anger,Sadness,2,2,0.0,0.0,0.0,200,
901,Neutral,Negative,Anger,Sadness,2,1,0.0,0.0,0.0,200,
902,Positive,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
903,Negative,Negative,Anger,Anger,1,5,0.5,1.0,0.6666666666666666,200,
904,Negative,Negative,Anger,Anger,2,3,0.0,0.0,0.0,200,
905,Negative,Negative,Anger,Sadness,3,2,0.0,0.0,0.0,200,
906,Positive,Positive,Happy,Happy,2,2,0.0,0.0,0.0,200,
907,Positive,Positive,Happy,Love,2,2,1.0,1.0,1.0,200,
908,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
909,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
910,Positive,Positive,Happy,Happy,2,3,0.0,0.0,0.0,200,
911,Negative,Negative,Sadness,Sadness,2,2,0.5,1.0,0.6666666666666666,200,
912,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
913,Neutral,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
914,Neutral,Negative,Sadness,Sadness,2,1,1.0,0.5,0.6666666666666666,200,
915,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
916,Negative,Negative,Anger,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
917,Negative,Negative,Anger,Anger,3,3,0.6666666666666666,1.0,0.8,200,
918,Positive,Positive,Happy,Happy,3,3,1.0,1.0,1.0,200,
919,Positive,Positive,Happy,Happy,3,2,0.5,0.5,0.5,200,
920,Neutral,Negative,Sadness,Sadness,3,2,0.5,0.5,0.5,200,
921,Positive,Positive,Happy,Happy,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
922,Negative,Positive,Sadness,Happy,1,2,0.0,0.0,0.0,200,
923,Negative,Negative,Anger,Anger,1,2,0.0,0.0,0.0,200,
924,Positive,Neutral,Happy,Happy,2,2,1.0,1.0,1.0,200,
925,Negative,Negative,Anger,Anger,2,1,1.0,0.5,0.6666666666666666,200,
926,Neutral,Neutral,Happy,Sadness,2,2,0.5,0.5,0.5,200,
927,Negative,Negative,Sadness,Anger,2,2,0.0,0.0,0.0,200,
928,Negative,Negative,Anger,Sadness,2,2,0.0,0.0,0.0,200,
929,Negative,Negative,Anger,Anger,2,3,0.6666666666666666,1.0,0.8,200,
930,Neutral,Negative,Happy,Anger,2,2,1.0,1.0,1.0,200,
931,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
932,Positive,Positive,Happy,Happy,1,1,1.0,1.0,1.0,200,
933,Negative,Negative,Sadness,Anger,3,3,1.0,1.0,1.0,200,
934,Positive,,Happy,,2,0,0.0,0.0,0.0,200,
935,Negative,Negative,Anger,Anger,2,3,0.0,0.0,0.0,200,
936,Negative,Positive,Fear,Happy,2,2,1.0,1.0,1.0,200,
937,Positive,Negative,Happy,Anger,2,2,0.5,0.5,0.5,200,
938,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
939,Negative,Negative,Anger,Sadness,2,2,0.5,0.5,0.5,200,
940,Neutral,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
941,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
942,Positive,Positive,Happy,Happy,1,1,1.0,1.0,1.0,200,
943,Negative,Negative,Anger,Sadness,3,2,1.0,0.5,0.6666666666666666,200,
944,Positive,Negative,Happy,Anger,2,2,0.0,0.0,0.0,200,
945,Negative,Negative,Anger,Anger,3,3,1.0,1.0,1.0,200,
946,Positive,Positive,Happy,Happy,2,1,0.0,0.0,0.0,200,
947,Neutral,Negative,Happy,Sadness,3,1,0.0,0.0,0.0,200,
948,Positive,Negative,Happy,Anger,3,2,1.0,0.3333333333333333,0.5,200,
949,Negative,Negative,Anger,Anger,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
950,Negative,Negative,Sadness,Anger,2,2,1.0,1.0,1.0,200,
951,Neutral,Neutral,Happy,Happy,3,2,0.5,0.5,0.5,200,
952,Negative,Negative,Sadness,Anger,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
953,Positive,Positive,Happy,Happy,3,3,0.0,0.0,0.0,200,
954,Neutral,Neutral,Happy,Happy,2,2,0.0,0.0,0.0,200,
955,Negative,Negative,Sadness,Sadness,2,3,1.0,0.5,0.6666666666666666,200,
956,Negative,Negative,Anger,Anger,2,1,0.0,0.0,0.0,200,
957,Negative,Negative,Anger,Anger,1,3,1.0,1.0,1.0,200,
958,Neutral,Neutral,Sadness,Happy,1,1,1.0,1.0,1.0,200,
959,Negative,Negative,Anger,Anger,1,1,0.0,0.0,0.0,200,
960,Positive,Positive,Happy,Happy,2,3,0.3333333333333333,0.5,0.4,200,
961,Neutral,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
962,Negative,Negative,Anger,Anger,2,1,0.0,0.0,0.0,200,
963,Positive,Negative,Happy,Anger,2,2,0.5,0.5,0.5,200,
964,Negative,Negative,Anger,Anger,2,1,1.0,0.5,0.6666666666666666,200,
965,Neutral,Neutral,Fear,Sadness,2,1,0.0,0.0,0.0,200,
966,Negative,Negative,Anger,Anger,2,3,0.5,0.5,0.5,200,
967,Positive,Negative,Love,Love,2,2,1.0,1.0,1.0,200,
968,Positive,Negative,Happy,Anger,2,2,0.0,0.0,0.0,200,
969,Positive,Positive,Happy,Happy,2,3,0.6666666666666666,1.0,0.8,200,
970,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
971,Negative,Negative,Anger,Anger,1,1,0.0,0.0,0.0,200,
972,Negative,Positive,Anger,Happy,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
973,Positive,Neutral,Happy,Sadness,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
974,Negative,Negative,Sadness,Sadness,2,2,0.5,0.5,0.5,200,
975,Positive,Positive,Happy,Love,2,3,1.0,1.0,1.0,200,
976,Negative,Negative,Sadness,Sadness,2,3,0.5,0.5,0.5,200,
977,Negative,Negative,Anger,Anger,2,1,0.0,0.0,0.0,200,
978,Negative,Negative,Sadness,Anger,2,1,0.0,0.0,0.0,200,
979,Negative,Negative,Anger,Anger,2,1,1.0,0.5,0.6666666666666666,200,
980,Positive,Negative,Happy,Anger,2,2,1.0,1.0,1.0,200,
981,Negative,Negative,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
982,Negative,Negative,Anger,Sadness,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
983,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
984,Positive,Negative,Happy,Sadness,2,2,1.0,1.0,1.0,200,
985,Negative,Negative,Anger,Sadness,3,3,1.0,1.0,1.0,200,
986,Neutral,Neutral,Anger,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
987,Positive,Negative,Happy,Anger,3,3,1.0,0.6666666666666666,0.8,200,
988,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
989,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
990,Positive,Negative,Happy,Anger,2,2,0.5,0.5,0.5,200,
991,Negative,Negative,Sadness,Anger,2,2,0.5,0.5,0.5,200,
992,Positive,Negative,Happy,Anger,2,2,1.0,0.5,0.6666666666666666,200,
993,Negative,Negative,Anger,Anger,2,1,0.0,0.0,0.0,200,
994,Negative,Negative,Anger,Anger,2,3,0.5,0.5,0.5,200,
995,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
996,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
997,Negative,Negative,Sadness,Sadness,2,2,1.0,0.5,0.6666666666666666,200,
998,Neutral,Negative,Happy,Sadness,2,3,0.0,0.0,0.0,200,
999,Negative,Positive,Anger,Happy,2,3,0.5,0.5,0.5,200,
